names,index,setting,Core,Parallelism,cri,makespan
our ,393,NoCore,7,30,20,37877
our ,752,NoCore,4,30,20,36029
other ,957,NoCore ,8,30,20,25471
our ,245,NoCore,3,30,20,50354
other ,263,NoCore ,2,30,20,62116
our ,958,NoCore,8,30,20,25472
other ,752,NoCore ,4,30,20,36227
other ,958,NoCore ,8,30,20,25857
other ,393,NoCore ,7,30,20,37877
our ,753,NoCore,4,30,20,36029
other ,245,NoCore ,3,30,20,53941
our ,264,NoCore,2,30,20,61571
our ,959,NoCore,8,30,20,25472
other ,753,NoCore ,4,30,20,39765
our ,394,NoCore,7,30,20,37877
other ,959,NoCore ,8,30,20,24962
our ,246,NoCore,3,30,20,50354
other ,264,NoCore ,2,30,20,62201
our ,754,NoCore,4,30,20,36029
our ,960,NoCore,8,30,20,25472
other ,960,NoCore ,8,30,20,26406
other ,394,NoCore ,7,30,20,37891
other ,754,NoCore ,4,30,20,37181
our ,265,NoCore,2,30,20,61571
other ,246,NoCore ,3,30,20,54850
our ,961,NoCore,8,30,20,25472
our ,755,NoCore,4,30,20,36029
our ,395,NoCore,7,30,20,37877
other ,265,NoCore ,2,30,20,63651
other ,961,NoCore ,8,30,20,29441
our ,247,NoCore,3,30,20,50354
our ,962,NoCore,8,30,20,25472
other ,755,NoCore ,4,30,20,38013
our ,266,NoCore,2,30,20,61571
our ,756,NoCore,4,30,20,36029
other ,395,NoCore ,7,30,20,37900
other ,962,NoCore ,8,30,20,26577
other ,247,NoCore ,3,30,20,54442
our ,963,NoCore,8,30,20,25472
other ,266,NoCore ,2,30,20,62577
other ,756,NoCore ,4,30,20,37380
our ,396,NoCore,7,30,20,37877
our ,248,NoCore,3,30,20,50354
our ,757,NoCore,4,30,20,36029
other ,963,NoCore ,8,30,20,24982
our ,267,NoCore,2,30,20,61571
our ,964,NoCore,8,30,20,25472
other ,757,NoCore ,4,30,20,40388
other ,396,NoCore ,7,30,20,39117
other ,248,NoCore ,3,30,20,54040
other ,964,NoCore ,8,30,20,30113
other ,267,NoCore ,2,30,20,64407
our ,758,NoCore,4,30,20,36029
our ,397,NoCore,7,30,20,37877
our ,965,NoCore,8,30,20,25472
our ,249,NoCore,3,30,20,50354
our ,268,NoCore,2,30,20,61571
other ,758,NoCore ,4,30,20,39236
other ,965,NoCore ,8,30,20,27028
our ,759,NoCore,4,30,20,36029
our ,966,NoCore,8,30,20,25472
other ,397,NoCore ,7,30,20,41110
other ,249,NoCore ,3,30,20,54350
other ,268,NoCore ,2,30,20,62826
other ,966,NoCore ,8,30,20,25992
other ,759,NoCore ,4,30,20,39128
our ,398,NoCore,7,30,20,37877
our ,250,NoCore,3,30,20,50354
our ,967,NoCore,8,30,20,25472
our ,760,NoCore,4,30,20,36029
our ,269,NoCore,2,30,20,61571
other ,967,NoCore ,8,30,20,26003
other ,398,NoCore ,7,30,20,38140
other ,760,NoCore ,4,30,20,41695
our ,968,NoCore,8,30,20,25472
other ,250,NoCore ,3,30,20,56139
other ,269,NoCore ,2,30,20,61759
our ,761,NoCore,4,30,20,36029
other ,968,NoCore ,8,30,20,25523
our ,399,NoCore,7,30,20,37877
our ,969,NoCore,8,30,20,25472
our ,251,NoCore,3,30,20,50354
our ,270,NoCore,2,30,20,61571
other ,761,NoCore ,4,30,20,37440
other ,969,NoCore ,8,30,20,28469
our ,762,NoCore,4,30,20,36029
other ,399,NoCore ,7,30,20,39518
our ,970,NoCore,8,30,20,25472
other ,251,NoCore ,3,30,20,61393
other ,270,NoCore ,2,30,20,64309
other ,762,NoCore ,4,30,20,40490
our ,400,NoCore,7,30,20,37877
other ,970,NoCore ,8,30,20,25655
our ,763,NoCore,4,30,20,36029
our ,271,NoCore,2,30,20,61571
our ,971,NoCore,8,30,20,25472
our ,252,NoCore,3,30,20,50354
other ,971,NoCore ,8,30,20,30262
other ,763,NoCore ,4,30,20,41128
other ,400,NoCore ,7,30,20,38985
other ,271,NoCore ,2,30,20,61923
our ,972,NoCore,8,30,20,25472
our ,764,NoCore,4,30,20,36029
other ,252,NoCore ,3,30,20,50952
our ,401,NoCore,7,30,20,37877
our ,272,NoCore,2,30,20,61571
other ,972,NoCore ,8,30,20,30904
other ,764,NoCore ,4,30,20,37806
our ,973,NoCore,8,30,20,25472
our ,253,NoCore,3,30,20,50354
our ,765,NoCore,4,30,20,36029
other ,272,NoCore ,2,30,20,61714
other ,401,NoCore ,7,30,20,37587
other ,973,NoCore ,8,30,20,28028
other ,253,NoCore ,3,30,20,51491
other ,765,NoCore ,4,30,20,36596
our ,974,NoCore,8,30,20,25472
our ,273,NoCore,2,30,20,61571
our ,402,NoCore,7,30,20,37877
our ,766,NoCore,4,30,20,36029
other ,974,NoCore ,8,30,20,29397
our ,254,NoCore,3,30,20,50354
other ,766,NoCore ,4,30,20,41123
our ,975,NoCore,8,30,20,25472
other ,273,NoCore ,2,30,20,63350
other ,402,NoCore ,7,30,20,38338
our ,767,NoCore,4,30,20,36029
other ,975,NoCore ,8,30,20,30147
our ,274,NoCore,2,30,20,61571
other ,254,NoCore ,3,30,20,53257
our ,976,NoCore,8,30,20,25472
our ,403,NoCore,7,30,20,37877
other ,767,NoCore ,4,30,20,37545
other ,274,NoCore ,2,30,20,62889
our ,255,NoCore,3,30,20,50354
other ,976,NoCore ,8,30,20,25244
our ,768,NoCore,4,30,20,36029
our ,977,NoCore,8,30,20,25472
our ,275,NoCore,2,30,20,61571
other ,403,NoCore ,7,30,20,39845
other ,768,NoCore ,4,30,20,37771
other ,255,NoCore ,3,30,20,53174
other ,977,NoCore ,8,30,20,27860
our ,769,NoCore,4,30,20,36029
our ,978,NoCore,8,30,20,25472
our ,404,NoCore,7,30,20,37877
other ,275,NoCore ,2,30,20,63063
our ,256,NoCore,3,30,20,50354
other ,769,NoCore ,4,30,20,38781
other ,978,NoCore ,8,30,20,26228
our ,276,NoCore,2,30,20,61571
our ,770,NoCore,4,30,20,36029
other ,404,NoCore ,7,30,20,39032
our ,979,NoCore,8,30,20,25472
other ,256,NoCore ,3,30,20,50696
other ,770,NoCore ,4,30,20,40379
other ,979,NoCore ,8,30,20,24986
other ,276,NoCore ,2,30,20,67883
our ,405,NoCore,7,30,20,37877
our ,771,NoCore,4,30,20,36029
our ,257,NoCore,3,30,20,50354
our ,980,NoCore,8,30,20,25472
our ,277,NoCore,2,30,20,61571
other ,980,NoCore ,8,30,20,27229
other ,771,NoCore ,4,30,20,35586
other ,257,NoCore ,3,30,20,51713
our ,981,NoCore,8,30,20,25472
other ,405,NoCore ,7,30,20,39452
our ,772,NoCore,4,30,20,36029
other ,277,NoCore ,2,30,20,65652
other ,981,NoCore ,8,30,20,27198
our ,258,NoCore,3,30,20,50354
other ,772,NoCore ,4,30,20,42091
our ,406,NoCore,7,30,20,37877
our ,982,NoCore,8,30,20,25472
our ,278,NoCore,2,30,20,61571
our ,773,NoCore,4,30,20,36029
other ,982,NoCore ,8,30,20,29651
other ,258,NoCore ,3,30,20,54969
other ,773,NoCore ,4,30,20,36637
other ,278,NoCore ,2,30,20,61787
other ,406,NoCore ,7,30,20,37980
our ,983,NoCore,8,30,20,25472
our ,774,NoCore,4,30,20,36029
our ,259,NoCore,3,30,20,50354
other ,983,NoCore ,8,30,20,27159
our ,279,NoCore,2,30,20,61571
our ,407,NoCore,7,30,20,37877
our ,984,NoCore,8,30,20,25472
other ,774,NoCore ,4,30,20,38169
other ,259,NoCore ,3,30,20,52654
other ,279,NoCore ,2,30,20,64251
other ,984,NoCore ,8,30,20,27746
our ,775,NoCore,4,30,20,36029
other ,407,NoCore ,7,30,20,38676
our ,985,NoCore,8,30,20,25472
our ,280,NoCore,2,30,20,61571
other ,775,NoCore ,4,30,20,40276
our ,260,NoCore,3,30,20,50354
other ,985,NoCore ,8,30,20,27355
our ,408,NoCore,7,30,20,37877
our ,776,NoCore,4,30,20,36029
our ,986,NoCore,8,30,20,25472
other ,280,NoCore ,2,30,20,61675
other ,260,NoCore ,3,30,20,52014
other ,986,NoCore ,8,30,20,28585
other ,776,NoCore ,4,30,20,40538
other ,408,NoCore ,7,30,20,38329
our ,281,NoCore,2,30,20,61571
our ,987,NoCore,8,30,20,25472
our ,777,NoCore,4,30,20,36029
our ,261,NoCore,3,30,20,50354
our ,409,NoCore,7,30,20,37877
other ,987,NoCore ,8,30,20,25471
other ,281,NoCore ,2,30,20,62041
other ,777,NoCore ,4,30,20,40027
our ,988,NoCore,8,30,20,25472
our ,778,NoCore,4,30,20,36029
other ,988,NoCore ,8,30,20,30264
other ,261,NoCore ,3,30,20,51793
our ,282,NoCore,2,30,20,61571
other ,409,NoCore ,7,30,20,38494
our ,989,NoCore,8,30,20,25472
other ,778,NoCore ,4,30,20,39590
other ,282,NoCore ,2,30,20,63154
our ,262,NoCore,3,30,20,50354
other ,989,NoCore ,8,30,20,26768
our ,779,NoCore,4,30,20,36029
our ,410,NoCore,7,30,20,37877
our ,990,NoCore,8,30,20,25472
our ,283,NoCore,2,30,20,61571
other ,779,NoCore ,4,30,20,39466
other ,262,NoCore ,3,30,20,51068
other ,990,NoCore ,8,30,20,25495
our ,780,NoCore,4,30,20,36029
other ,410,NoCore ,7,30,20,38648
our ,991,NoCore,8,30,20,25472
other ,283,NoCore ,2,30,20,68338
our ,263,NoCore,3,30,20,50354
other ,780,NoCore ,4,30,20,40558
our ,411,NoCore,7,30,20,37877
other ,991,NoCore ,8,30,20,26701
our ,284,NoCore,2,30,20,61571
our ,781,NoCore,4,30,20,36029
our ,992,NoCore,8,30,20,25472
other ,263,NoCore ,3,30,20,53457
other ,284,NoCore ,2,30,20,61909
other ,411,NoCore ,7,30,20,38168
other ,992,NoCore ,8,30,20,26746
other ,781,NoCore ,4,30,20,39191
our ,993,NoCore,8,30,20,25472
our ,264,NoCore,3,30,20,50354
our ,782,NoCore,4,30,20,36029
our ,285,NoCore,2,30,20,61571
our ,412,NoCore,7,30,20,37877
other ,993,NoCore ,8,30,20,28718
other ,782,NoCore ,4,30,20,40141
other ,285,NoCore ,2,30,20,66695
our ,994,NoCore,8,30,20,25472
other ,264,NoCore ,3,30,20,52088
our ,783,NoCore,4,30,20,36029
other ,412,NoCore ,7,30,20,38072
other ,994,NoCore ,8,30,20,30039
other ,783,NoCore ,4,30,20,40489
our ,286,NoCore,2,30,20,61571
our ,995,NoCore,8,30,20,25472
our ,413,NoCore,7,30,20,37877
our ,265,NoCore,3,30,20,50354
our ,784,NoCore,4,30,20,36029
other ,995,NoCore ,8,30,20,26852
other ,286,NoCore ,2,30,20,66078
our ,996,NoCore,8,30,20,25472
other ,784,NoCore ,4,30,20,38097
other ,265,NoCore ,3,30,20,52192
other ,413,NoCore ,7,30,20,38236
our ,785,NoCore,4,30,20,36029
our ,287,NoCore,2,30,20,61571
other ,996,NoCore ,8,30,20,27132
our ,414,NoCore,7,30,20,37877
our ,266,NoCore,3,30,20,50354
our ,997,NoCore,8,30,20,25472
other ,785,NoCore ,4,30,20,36462
other ,287,NoCore ,2,30,20,63262
our ,786,NoCore,4,30,20,36029
other ,997,NoCore ,8,30,20,27686
other ,266,NoCore ,3,30,20,53664
our ,998,NoCore,8,30,20,25472
our ,288,NoCore,2,30,20,61571
other ,414,NoCore ,7,30,20,38327
other ,786,NoCore ,4,30,20,37666
other ,998,NoCore ,8,30,20,28466
our ,787,NoCore,4,30,20,36029
our ,267,NoCore,3,30,20,50354
our ,415,NoCore,7,30,20,37877
our ,999,NoCore,8,30,20,25472
other ,288,NoCore ,2,30,20,67838
other ,787,NoCore ,4,30,20,37518
other ,999,NoCore ,8,30,20,29459
other ,267,NoCore ,3,30,20,50475
our ,289,NoCore,2,30,20,61571
our ,788,NoCore,4,30,20,36029
other ,415,NoCore ,7,30,20,38962
other ,788,NoCore ,4,30,20,40530
our ,268,NoCore,3,30,20,50354
our ,416,NoCore,7,30,20,37877
other ,289,NoCore ,2,30,20,63111
our ,789,NoCore,4,30,20,36029
our ,290,NoCore,2,30,20,61571
other ,268,NoCore ,3,30,20,52838
other ,789,NoCore ,4,30,20,39131
other ,416,NoCore ,7,30,20,38277
other ,290,NoCore ,2,30,20,61584
our ,790,NoCore,4,30,20,36029
our ,269,NoCore,3,30,20,50354
our ,417,NoCore,7,30,20,37877
our ,291,NoCore,2,30,20,61571
other ,790,NoCore ,4,30,20,37739
our ,791,NoCore,4,30,20,36029
other ,269,NoCore ,3,30,20,54187
other ,417,NoCore ,7,30,20,37929
other ,291,NoCore ,2,30,20,70937
other ,791,NoCore ,4,30,20,39587
our ,418,NoCore,7,30,20,37877
our ,270,NoCore,3,30,20,50354
our ,292,NoCore,2,30,20,61571
our ,792,NoCore,4,30,20,36029
other ,292,NoCore ,2,30,20,61831
other ,270,NoCore ,3,30,20,53791
other ,792,NoCore ,4,30,20,38376
other ,418,NoCore ,7,30,20,37884
our ,793,NoCore,4,30,20,36029
our ,293,NoCore,2,30,20,61571
our ,271,NoCore,3,30,20,50354
our ,419,NoCore,7,30,20,37877
other ,793,NoCore ,4,30,20,38057
other ,293,NoCore ,2,30,20,63398
our ,794,NoCore,4,30,20,36029
other ,271,NoCore ,3,30,20,55445
other ,419,NoCore ,7,30,20,39475
our ,294,NoCore,2,30,20,61571
other ,794,NoCore ,4,30,20,38722
our ,420,NoCore,7,30,20,37877
our ,272,NoCore,3,30,20,50354
other ,294,NoCore ,2,30,20,64107
our ,795,NoCore,4,30,20,36029
other ,795,NoCore ,4,30,20,36711
our ,295,NoCore,2,30,20,61571
other ,272,NoCore ,3,30,20,51479
other ,420,NoCore ,7,30,20,38662
our ,796,NoCore,4,30,20,36029
our ,421,NoCore,7,30,20,37877
our ,273,NoCore,3,30,20,50354
other ,796,NoCore ,4,30,20,38437
other ,295,NoCore ,2,30,20,66194
our ,797,NoCore,4,30,20,36029
our ,296,NoCore,2,30,20,61571
other ,273,NoCore ,3,30,20,53988
other ,797,NoCore ,4,30,20,39031
other ,421,NoCore ,7,30,20,38332
other ,296,NoCore ,2,30,20,61591
our ,798,NoCore,4,30,20,36029
our ,274,NoCore,3,30,20,50354
our ,422,NoCore,7,30,20,37877
our ,297,NoCore,2,30,20,61571
other ,798,NoCore ,4,30,20,37041
other ,274,NoCore ,3,30,20,50930
other ,422,NoCore ,7,30,20,40905
our ,799,NoCore,4,30,20,36029
other ,297,NoCore ,2,30,20,64708
our ,423,NoCore,7,30,20,37877
other ,799,NoCore ,4,30,20,37509
our ,275,NoCore,3,30,20,50354
our ,298,NoCore,2,30,20,61571
our ,800,NoCore,4,30,20,36029
other ,275,NoCore ,3,30,20,53297
other ,423,NoCore ,7,30,20,39062
other ,298,NoCore ,2,30,20,63305
other ,800,NoCore ,4,30,20,37154
our ,276,NoCore,3,30,20,50354
our ,801,NoCore,4,30,20,36029
our ,424,NoCore,7,30,20,37877
our ,299,NoCore,2,30,20,61571
other ,801,NoCore ,4,30,20,39672
other ,276,NoCore ,3,30,20,52745
other ,299,NoCore ,2,30,20,61750
other ,424,NoCore ,7,30,20,40227
our ,802,NoCore,4,30,20,36029
our ,300,NoCore,2,30,20,61571
our ,277,NoCore,3,30,20,50354
our ,425,NoCore,7,30,20,37877
other ,802,NoCore ,4,30,20,38576
other ,300,NoCore ,2,30,20,61617
our ,803,NoCore,4,30,20,36029
other ,277,NoCore ,3,30,20,52981
other ,425,NoCore ,7,30,20,38286
other ,803,NoCore ,4,30,20,40519
our ,301,NoCore,2,30,20,61571
our ,278,NoCore,3,30,20,50354
our ,804,NoCore,4,30,20,36029
our ,426,NoCore,7,30,20,37877
other ,301,NoCore ,2,30,20,61932
other ,804,NoCore ,4,30,20,40222
our ,302,NoCore,2,30,20,61571
other ,278,NoCore ,3,30,20,54700
other ,426,NoCore ,7,30,20,39429
our ,805,NoCore,4,30,20,36029
our ,427,NoCore,7,30,20,37877
other ,805,NoCore ,4,30,20,39352
our ,279,NoCore,3,30,20,50354
other ,302,NoCore ,2,30,20,64072
our ,806,NoCore,4,30,20,36029
our ,303,NoCore,2,30,20,61571
other ,279,NoCore ,3,30,20,51522
other ,427,NoCore ,7,30,20,41308
other ,806,NoCore ,4,30,20,38363
our ,807,NoCore,4,30,20,36029
other ,303,NoCore ,2,30,20,64807
our ,428,NoCore,7,30,20,37877
our ,280,NoCore,3,30,20,50354
other ,807,NoCore ,4,30,20,37921
our ,304,NoCore,2,30,20,61571
other ,280,NoCore ,3,30,20,57021
our ,808,NoCore,4,30,20,36029
other ,428,NoCore ,7,30,20,39192
other ,304,NoCore ,2,30,20,64687
other ,808,NoCore ,4,30,20,39590
our ,281,NoCore,3,30,20,50354
our ,429,NoCore,7,30,20,37877
our ,809,NoCore,4,30,20,36029
our ,305,NoCore,2,30,20,61571
other ,429,NoCore ,7,30,20,38191
other ,281,NoCore ,3,30,20,54830
other ,809,NoCore ,4,30,20,38628
other ,305,NoCore ,2,30,20,66763
our ,810,NoCore,4,30,20,36029
our ,430,NoCore,7,30,20,37877
our ,282,NoCore,3,30,20,50354
our ,306,NoCore,2,30,20,61571
other ,810,NoCore ,4,30,20,40361
other ,430,NoCore ,7,30,20,39190
our ,811,NoCore,4,30,20,36029
other ,306,NoCore ,2,30,20,66670
other ,282,NoCore ,3,30,20,53988
other ,811,NoCore ,4,30,20,40438
our ,431,NoCore,7,30,20,37877
our ,307,NoCore,2,30,20,61571
our ,283,NoCore,3,30,20,50354
our ,812,NoCore,4,30,20,36029
other ,307,NoCore ,2,30,20,61606
other ,431,NoCore ,7,30,20,40060
other ,812,NoCore ,4,30,20,39265
other ,283,NoCore ,3,30,20,54316
our ,813,NoCore,4,30,20,36029
our ,308,NoCore,2,30,20,61571
our ,432,NoCore,7,30,20,37877
our ,284,NoCore,3,30,20,50354
other ,813,NoCore ,4,30,20,36723
other ,308,NoCore ,2,30,20,62692
other ,432,NoCore ,7,30,20,37141
our ,814,NoCore,4,30,20,36029
other ,284,NoCore ,3,30,20,50144
our ,309,NoCore,2,30,20,61571
other ,814,NoCore ,4,30,20,38865
our ,433,NoCore,7,30,20,37877
our ,285,NoCore,3,30,20,50354
our ,815,NoCore,4,30,20,36029
other ,309,NoCore ,2,30,20,62826
other ,433,NoCore ,7,30,20,38886
other ,815,NoCore ,4,30,20,38553
other ,285,NoCore ,3,30,20,53916
our ,310,NoCore,2,30,20,61571
our ,816,NoCore,4,30,20,36029
our ,434,NoCore,7,30,20,37877
our ,286,NoCore,3,30,20,50354
other ,310,NoCore ,2,30,20,63046
other ,816,NoCore ,4,30,20,37767
other ,434,NoCore ,7,30,20,38434
our ,817,NoCore,4,30,20,36029
our ,311,NoCore,2,30,20,61571
other ,286,NoCore ,3,30,20,51853
other ,817,NoCore ,4,30,20,39637
our ,435,NoCore,7,30,20,37877
other ,311,NoCore ,2,30,20,61834
our ,287,NoCore,3,30,20,50354
our ,818,NoCore,4,30,20,36029
our ,312,NoCore,2,30,20,61571
other ,435,NoCore ,7,30,20,38083
other ,818,NoCore ,4,30,20,37556
other ,287,NoCore ,3,30,20,51366
other ,312,NoCore ,2,30,20,61617
our ,819,NoCore,4,30,20,36029
our ,436,NoCore,7,30,20,37877
our ,288,NoCore,3,30,20,50354
our ,313,NoCore,2,30,20,61571
other ,819,NoCore ,4,30,20,38286
other ,436,NoCore ,7,30,20,37185
our ,820,NoCore,4,30,20,36029
other ,288,NoCore ,3,30,20,51316
other ,313,NoCore ,2,30,20,63134
other ,820,NoCore ,4,30,20,40871
our ,437,NoCore,7,30,20,37877
our ,821,NoCore,4,30,20,36029
our ,314,NoCore,2,30,20,61571
our ,289,NoCore,3,30,20,50354
other ,437,NoCore ,7,30,20,38746
other ,821,NoCore ,4,30,20,40483
other ,314,NoCore ,2,30,20,62284
other ,289,NoCore ,3,30,20,53192
our ,822,NoCore,4,30,20,36029
our ,438,NoCore,7,30,20,37877
our ,315,NoCore,2,30,20,61571
our ,290,NoCore,3,30,20,50354
other ,822,NoCore ,4,30,20,38682
other ,315,NoCore ,2,30,20,63723
our ,823,NoCore,4,30,20,36029
other ,438,NoCore ,7,30,20,38596
other ,290,NoCore ,3,30,20,53939
our ,316,NoCore,2,30,20,61571
other ,823,NoCore ,4,30,20,38827
our ,439,NoCore,7,30,20,37877
our ,824,NoCore,4,30,20,36029
our ,291,NoCore,3,30,20,50354
other ,316,NoCore ,2,30,20,62453
other ,824,NoCore ,4,30,20,42492
other ,439,NoCore ,7,30,20,38552
our ,825,NoCore,4,30,20,36029
other ,291,NoCore ,3,30,20,52477
our ,317,NoCore,2,30,20,61571
our ,440,NoCore,7,30,20,37877
other ,825,NoCore ,4,30,20,38524
our ,292,NoCore,3,30,20,50354
other ,317,NoCore ,2,30,20,63069
our ,826,NoCore,4,30,20,36029
our ,318,NoCore,2,30,20,61571
other ,440,NoCore ,7,30,20,36875
other ,292,NoCore ,3,30,20,52726
other ,826,NoCore ,4,30,20,38945
our ,441,NoCore,7,30,20,37877
other ,318,NoCore ,2,30,20,67461
our ,827,NoCore,4,30,20,36029
our ,293,NoCore,3,30,20,50354
our ,319,NoCore,2,30,20,61571
other ,827,NoCore ,4,30,20,38310
other ,441,NoCore ,7,30,20,37891
our ,828,NoCore,4,30,20,36029
other ,293,NoCore ,3,30,20,51411
other ,319,NoCore ,2,30,20,61576
our ,442,NoCore,7,30,20,37877
other ,828,NoCore ,4,30,20,39029
our ,294,NoCore,3,30,20,50354
our ,320,NoCore,2,30,20,61571
our ,829,NoCore,4,30,20,36029
other ,442,NoCore ,7,30,20,38419
other ,320,NoCore ,2,30,20,63190
other ,829,NoCore ,4,30,20,36016
other ,294,NoCore ,3,30,20,53572
our ,443,NoCore,7,30,20,37877
our ,830,NoCore,4,30,20,36029
our ,321,NoCore,2,30,20,61571
our ,295,NoCore,3,30,20,50354
other ,830,NoCore ,4,30,20,36900
other ,443,NoCore ,7,30,20,38615
other ,321,NoCore ,2,30,20,62010
our ,831,NoCore,4,30,20,36029
other ,295,NoCore ,3,30,20,52790
our ,322,NoCore,2,30,20,61571
our ,444,NoCore,7,30,20,37877
other ,831,NoCore ,4,30,20,37624
our ,832,NoCore,4,30,20,36029
our ,296,NoCore,3,30,20,50354
other ,322,NoCore ,2,30,20,64657
other ,444,NoCore ,7,30,20,37877
other ,832,NoCore ,4,30,20,37004
other ,296,NoCore ,3,30,20,53270
our ,323,NoCore,2,30,20,61571
our ,445,NoCore,7,30,20,37877
our ,833,NoCore,4,30,20,36029
our ,297,NoCore,3,30,20,50354
other ,323,NoCore ,2,30,20,64111
other ,833,NoCore ,4,30,20,39078
other ,445,NoCore ,7,30,20,38180
our ,834,NoCore,4,30,20,36029
our ,324,NoCore,2,30,20,61571
other ,297,NoCore ,3,30,20,51072
our ,446,NoCore,7,30,20,37877
other ,834,NoCore ,4,30,20,40459
other ,324,NoCore ,2,30,20,61580
our ,835,NoCore,4,30,20,36029
our ,298,NoCore,3,30,20,50354
other ,446,NoCore ,7,30,20,39882
other ,835,NoCore ,4,30,20,38413
our ,325,NoCore,2,30,20,61571
other ,298,NoCore ,3,30,20,53549
our ,836,NoCore,4,30,20,36029
our ,447,NoCore,7,30,20,37877
other ,325,NoCore ,2,30,20,61874
other ,836,NoCore ,4,30,20,39154
our ,299,NoCore,3,30,20,50354
our ,326,NoCore,2,30,20,61571
our ,837,NoCore,4,30,20,36029
other ,447,NoCore ,7,30,20,39945
other ,837,NoCore ,4,30,20,38557
other ,326,NoCore ,2,30,20,64828
our ,448,NoCore,7,30,20,37877
other ,299,NoCore ,3,30,20,51134
our ,838,NoCore,4,30,20,36029
our ,327,NoCore,2,30,20,61571
our ,300,NoCore,3,30,20,50354
other ,448,NoCore ,7,30,20,39158
other ,838,NoCore ,4,30,20,41482
other ,327,NoCore ,2,30,20,63191
our ,839,NoCore,4,30,20,36029
our ,449,NoCore,7,30,20,37877
other ,300,NoCore ,3,30,20,54773
other ,839,NoCore ,4,30,20,39295
our ,328,NoCore,2,30,20,61571
other ,449,NoCore ,7,30,20,37863
our ,301,NoCore,3,30,20,50354
our ,840,NoCore,4,30,20,36029
other ,328,NoCore ,2,30,20,64381
our ,450,NoCore,7,30,20,37877
other ,840,NoCore ,4,30,20,38553
other ,301,NoCore ,3,30,20,55345
our ,329,NoCore,2,30,20,61571
our ,841,NoCore,4,30,20,36029
our ,302,NoCore,3,30,20,50354
other ,450,NoCore ,7,30,20,38848
other ,841,NoCore ,4,30,20,40778
other ,329,NoCore ,2,30,20,65337
our ,842,NoCore,4,30,20,36029
our ,451,NoCore,7,30,20,37877
our ,330,NoCore,2,30,20,61571
other ,302,NoCore ,3,30,20,57964
other ,842,NoCore ,4,30,20,39567
our ,303,NoCore,3,30,20,50354
other ,330,NoCore ,2,30,20,66426
other ,451,NoCore ,7,30,20,39456
our ,843,NoCore,4,30,20,36029
our ,331,NoCore,2,30,20,61571
other ,843,NoCore ,4,30,20,39256
our ,452,NoCore,7,30,20,37877
other ,303,NoCore ,3,30,20,54317
our ,844,NoCore,4,30,20,36029
other ,331,NoCore ,2,30,20,61591
other ,452,NoCore ,7,30,20,41807
other ,844,NoCore ,4,30,20,36884
our ,304,NoCore,3,30,20,50354
our ,332,NoCore,2,30,20,61571
our ,845,NoCore,4,30,20,36029
our ,453,NoCore,7,30,20,37877
other ,845,NoCore ,4,30,20,39779
other ,332,NoCore ,2,30,20,63386
other ,304,NoCore ,3,30,20,52579
our ,846,NoCore,4,30,20,36029
our ,333,NoCore,2,30,20,61571
other ,453,NoCore ,7,30,20,38547
our ,305,NoCore,3,30,20,50354
other ,846,NoCore ,4,30,20,39998
our ,454,NoCore,7,30,20,37877
other ,333,NoCore ,2,30,20,63496
our ,847,NoCore,4,30,20,36029
other ,305,NoCore ,3,30,20,50453
our ,334,NoCore,2,30,20,61571
other ,847,NoCore ,4,30,20,37992
other ,454,NoCore ,7,30,20,38702
our ,306,NoCore,3,30,20,50354
our ,848,NoCore,4,30,20,36029
other ,334,NoCore ,2,30,20,61793
our ,455,NoCore,7,30,20,37877
other ,848,NoCore ,4,30,20,37981
other ,306,NoCore ,3,30,20,52473
our ,335,NoCore,2,30,20,61571
our ,849,NoCore,4,30,20,36029
other ,455,NoCore ,7,30,20,38132
other ,335,NoCore ,2,30,20,64046
our ,307,NoCore,3,30,20,50354
other ,849,NoCore ,4,30,20,41288
our ,850,NoCore,4,30,20,36029
our ,456,NoCore,7,30,20,37877
our ,336,NoCore,2,30,20,61571
other ,307,NoCore ,3,30,20,52570
other ,850,NoCore ,4,30,20,38632
other ,336,NoCore ,2,30,20,63650
our ,851,NoCore,4,30,20,36029
our ,308,NoCore,3,30,20,50354
other ,456,NoCore ,7,30,20,37893
our ,337,NoCore,2,30,20,61571
other ,851,NoCore ,4,30,20,41431
our ,457,NoCore,7,30,20,37877
other ,337,NoCore ,2,30,20,64462
other ,308,NoCore ,3,30,20,54646
our ,852,NoCore,4,30,20,36029
our ,338,NoCore,2,30,20,61571
other ,852,NoCore ,4,30,20,38601
other ,457,NoCore ,7,30,20,41109
our ,309,NoCore,3,30,20,50354
our ,853,NoCore,4,30,20,36029
our ,458,NoCore,7,30,20,37877
other ,338,NoCore ,2,30,20,65126
other ,309,NoCore ,3,30,20,53020
other ,853,NoCore ,4,30,20,39278
our ,339,NoCore,2,30,20,61571
our ,854,NoCore,4,30,20,36029
our ,310,NoCore,3,30,20,50354
other ,458,NoCore ,7,30,20,38193
other ,854,NoCore ,4,30,20,40846
other ,339,NoCore ,2,30,20,64254
our ,459,NoCore,7,30,20,37877
other ,310,NoCore ,3,30,20,55442
our ,855,NoCore,4,30,20,36029
our ,340,NoCore,2,30,20,61571
other ,855,NoCore ,4,30,20,40883
other ,459,NoCore ,7,30,20,37891
